Red Rice,"Thalapath Fish Curry, Papaya Curry, Bottle Gourd Curry","Red Rice with Thalapath Fish Curry, Papaya Curry, Bottle Gourd Curry","Red rice, Thalapath fish,  Coconut milk,  Spices, Papaya, Bottle gourd,  Chillies","120.0, 90.0, 120.0, 250.0, 50.0, 25.0, 50.0","SLA009, SLF006, SLI006, SLK004, SLE038, SLD015, SLI005, SLK002",1915.2,22.908,199.656,118.452,34.068,256.512,6.036,36.768,6.756,113.184,582.264,202.28400000000002,35.568000000000005,1816.8,52687.068,5178.168000000001,2603.532,14.483999999999998,93.684
Red Rice,"Snake Gourd Curry, Lotus Root Curry, Jaffna Crab Curry","Red Rice with Snake Gourd Curry, Lotus Root Curry, Jaffna Crab Curry","Red rice, Snake gourd,  Coconut milk,  Spices, Lotus root,  Chillies, Crab","120.0, 90.0, 120.0, 150.0, 50.0, 150.0, 25.0","SLA009, SLD077, SLI006, SLK004, SLB005,  SLI005, SLK002, SLF045",1728.0,28.5,125.532,118.488,17.268,61.955999999999996,8.315999999999999,99.456,4.176,348.96,615.7919999999999,196.572,402.264,1788.0,1403.412,963.228,2057.7360000000003,2.2439999999999998,109.644
Red Rice,"Sesame Seed Sambol, Ginger Chicken, Garlic curry","Red Rice with Sesame Seed Sambol, Ginger Chicken, Garlic curry","Red rice, Sesame seed,  Chili,  Onion, Chicken,  Ginger,  Chillies, Garlic,  Coconut milk,  chillies,  curry leaves ","120.0, 90.0, 90.0, 150.0, 50.0, 20.0, 100.0, 25.0, 10.0, 50.0, 20.0","SLA009, SLI023, SLK002,  SLD060, SLH006, SLK012, SLK011, SLI005, SLK009",1974.0000000000002,90.636,152.76,178.77599999999998,61.752,1738.8720000000003,162.108,430.644,9.768,947.256,1014.72,524.652,112.78800000000001,3448.8,54000.612,6470.928,4044.156,17.328,119.84400000000001
Red Rice,"Fish Curry, Carrot Curry, Coriander Sambol","Red Rice with Fish Curry, Carrot Curry, Coriander Sambol","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Carrot, Coriander,  Coconut,  pepper","120.0, 90.0, 94.0, 250.0, 60.0, 6.0, 20.0, 5.0, 60.0","SLA009, SLF006, SLB001, SLI006, SLK004, SLB002, , SLK006, SLI005, SLK018",2468.4,47.339999999999996,223.056,172.044,128.08800000000002,1706.4240000000002,33.192,294.336,9.732,1520.004,1071.768,814.44,244.15200000000002,5450.4,54479.868,18513.36,6206.879999999999,20.28,142.428
Red Rice,"Bean Curry, Vegetable Cutlets, Kochchi Sambol","Red Rice with Bean Curry, Vegetable Cutlets, Kochchi Sambol","Red rice, Beans,  Coconut milk,  Spices, Carrot,  Potatoes,  Chillies, Green chili,  Coconut","120.0, 90.0, 90.0, 90.0, 80.0, 60.0, 60.0, 40.0, 10.0","SLA009, SLD060, SLI006, SLK004, SLB002,  SLB006,  SLK002, SLK002, SLI005",1940.3999999999999,25.284,200.13600000000002,120.24,39.275999999999996,1533.792,11.387999999999998,379.128,9.108,146.208,627.924,282.81600000000003,108.94800000000001,2164.8,52779.408,5176.332,2900.472,13.584,95.67599999999999
Red Rice,"Fish Ambul Thiyal, Snake Gourd Curry, Garlic curry","Red Rice with Fish Ambul Thiyal, Snake Gourd Curry, Garlic curry","Red rice, Fish,  Goraka,  Spices, Snake gourd,  Coconut milk, Garlic,  chillies,  curry leaves ","120.0, 90.0, 90.0, 220.0, 1.0, 30.0, 25.0, 50.0, 20.0","SLA009, SLF006, SLE027, SLK004, SLD077, SLI006, SLK011, SLI005, SLK002, SLK009",2146.8,40.104,201.912,150.168,58.956,1719.276,158.652,374.82000000000005,9.216000000000001,963.804,795.9960000000001,465.78,69.38399999999999,2902.8,53224.691999999995,5301.432,3693.492,19.451999999999998,116.13600000000001
Red Rice,"Beetroot Curry, Mango Curry, Tapioca Chips","Red Rice with Beetroot Curry, Mango Curry, Tapioca Chips","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Mango, Tapioca,  Oil,  Salt,  chillies","120.0, 90.0, 94.0, 190.0, 60.0, 10.0, 25.0, 10.0, 50.0, 20.0","SLA009, SLB001, SLI006, SLK004, SLE030, SLB011,  SLJ002,  SLK002",1698.0,14.7,123.636,129.42000000000002,16.224,209.424,0.348,6.708,0.42000000000000004,69.97200000000001,352.572,126.21600000000001,100.548,1083.6,1085.556,921.9839999999999,1107.624,17.436,110.856
Red Rice,"Pol Sambol, Drumstick Curry, Coriander Sambol","Red Rice with Pol Sambol, Drumstick Curry, Coriander Sambol","Red rice, Coconut,  Chili,  Onion, Lime, Garlic, Drumstick,  Coconut milk,  Spices, Coriander,  Coconut","120.0, 90.0, 90.0, 60.0, 15.0, 100.0, 40.0, 10.0, 60.0, 30.0, 5.0","SLA009, SLI005, SLK004, SLK016, SLE027, SLK011, SLD041, SLI006, SLK006, SLK018",2623.2,55.308,223.56000000000006,199.884,133.848,220.872,36.587999999999994,705.984,9.899999999999999,1533.696,1166.52,832.8600000000001,138.144,5821.200000000001,54670.88399999999,18589.62,6342.348,22.488,159.14399999999998
Red Rice,"Fish Curry, Drumstick Curry, Murukku","Red Rice with Fish Curry, Drumstick Curry, Murukku","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Drumstick, flour,  Chillies","120.0, 90.0, 94.0, 250.0, 60.0, 6.0, 20.0, 5.0","SLA009, SLF006, SLB001, SLI006, SLK004, SLD041, SLA08,  SLK002",1592.4,15.888000000000002,122.86800000000001,104.08800000000001,16.512,5.58,2.568,438.708,0.648,56.748000000000005,334.296,114.108,112.452,963.5999999999999,840.744,786.084,908.748,7.656000000000001,93.89999999999999
Red Rice,"Devilled Chicken, Radish Sambol, Jaffna Crab Curry","Red Rice with Devilled Chicken, Radish Sambol, Jaffna Crab Curry","Red rice, Chicken,  Chili,  Curry leaves, salt, Onion, Radish,  Coconut,  pepper, Crab,  Coconut milk,  Chillies","120.0, 90.0, 90.0, 150.0, 30.0, 15.0, 0.5, 40.0, 120.0, 30.0, 5.0, 50.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLB007, SLI005, SLK018, SLF045,  SLI005, SLK002",2473.2000000000003,77.14800000000001,214.80000000000004,166.74,76.824,252.44400000000002,42.03599999999999,622.5240000000001,13.704,958.3799999999999,1166.0040000000001,557.9280000000001,510.192,4918.8,54576.06,6980.028,4520.88,11.195999999999998,136.884
Red Rice,"Cuttlefish Curry, Okra Curry, Dhal Vade","Red Rice with Cuttlefish Curry, Okra Curry, Dhal Vade","Red rice, Cuttlefish,  Coconut milk,  Spices, Okra,  Chillies, Lentils,  chillie,  Oil","120.0, 90.0, 110.0, 150.0, 50.0, 100.0, 25.0, 10.0, 50.0","SLA009, SLF019, SLI006, SLK004, SLD053,  SLI005, SLK002, SLC009, SLJ002",3169.2000000000003,62.532,248.064,167.44799999999998,26.220000000000002,76.392,15.54,64.44,1.308,199.38000000000002,929.784,258.432,106.71600000000001,2258.4,2619.7439999999997,1725.72,2755.848,4.475999999999999,146.676
Red Rice,"Cabbage Mallung, Mango Curry, Cucumber Sambol","Red Rice with Cabbage Mallung, Mango Curry, Cucumber Sambol","Red rice, Cabbage,  Coconut,  Spices, Mango,  Coconut milk, Cucumber,  pepper","120.0, 90.0, 100.0, 160.0, 20.0, 10.0, 25.0, 60.0","SLA009, SLD021, SLI006, SLK004, SLE030, SLD038, SLI005,  SLK018",1916.3999999999999,22.872,199.5,119.496,30.264,209.388,2.3520000000000003,149.23200000000003,6.768000000000001,159.36,565.152,188.06400000000002,55.620000000000005,1796.4,52741.368,5306.604,2207.6040000000003,18.012,92.484
Red Rice,"Jackfruit Curry, Ala Badun, Okra Curry","Red Rice with Jackfruit Curry, Ala Badun, Okra Curry","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Potato,  Oil,  Salt, onion, chilli, Okra,  Chillies","120.0, 90.0, 115.0, 45.0, 30.0, 10.0, 0.5, 80.0, 60.0, 60.0, 50.0, 10.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLB006, SLJ002, SLD060, SLD053,  SLI005, SLK002",2950.7999999999997,32.58,245.71200000000002,145.704,48.18,1732.4640000000002,169.872,713.928,5.532,1044.792,577.3199999999999,525.864,65.952,3090.0000000000005,1622.076,895.896,2430.828,18.444,113.1
Red Rice,"Beetroot Curry, Capsicum Curry, Polos Ambula","Red Rice with Beetroot Curry, Capsicum Curry, Polos Ambula","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Capsicum,  Chillies, Jackfruit,  coconut milk,  chillies,  curry leaves","120.0, 90.0, 94.0, 90.0, 60.0, 10.0, 100.0, 25.0, 10.0, 80.0, 30.0","SLA009, SLB001, SLI006, SLK004, SLF045,  SLI005, SLK002, SLD049, SLI005, SLK009",2062.8,47.592,201.78,123.70799999999998,62.712,1724.4120000000003,165.552,386.48400000000004,12.0,1197.108,896.412,529.092,504.26399999999995,3192.0,53073.756,5345.772,3490.0800000000004,17.555999999999997,98.44800000000001
Red Rice,"Bitter Gourd Salad, potatoe cheese Balls, Garlic curry","Red Rice with Bitter Gourd Salad, potatoe cheese Balls, Garlic curry","Red rice, Bitter gourd,  Coconut,  Onion, cheese,  Potatoes,  pepper, Garlic,  Coconut milk,  chillies,  curry leaves ","120.0, 90.0, 90.0, 150.0, 50.0, 20.0, 60.0, 60.0, 10.0, 50.0, 20.0","SLA009, SLD013, SLI006, SLG002,  SLB006,  SLK018, SLK011, SLI005, SLK002, SLK009",1486.8,64.05600000000001,114.90000000000002,156.87600000000003,60.876000000000005,2016.288,159.876,363.192,9.108,1706.1839999999997,1463.6280000000002,471.492,1642.584,2992.8,52962.612,5213.388,3242.4840000000004,15.803999999999998,116.256
Red Rice,"Fish Ambul Thiyal, Bitter Leaf Curry, Sesame Seed Sambol","Red Rice with Fish Ambul Thiyal, Bitter Leaf Curry, Sesame Seed Sambol","Red rice, Fish,  Goraka,  Spices, Bitter leaves,  Coconut milk,  Chillies, Sesame seed,  Chili,  Onion","120.0, 90.0, 90.0, 120.0, 1.0, 20.0, 100.0, 25.0, 10.0, 50.0","SLA009, SLF006, SLE027, SLK004, SLD013, SLI005, SLK002, SLI023,  SLD060",2628.0,45.66,260.472,149.59199999999998,32.316,112.404,8.28,41.856,6.816000000000001,127.92,608.7360000000001,233.028,42.576,1990.8,52982.496,5209.992,2942.652,12.335999999999999,93.89999999999999
Red Rice,"Jackfruit Curry, Fish Curry, Bitter Gourd Salad","Red Rice with Jackfruit Curry, Fish Curry, Bitter Gourd Salad","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Fish, Bitter gourd,  Coconut,  Onion","120.0, 90.0, 90.5, 145.0, 70.0, 10.0, 3.0, 2.0, 50.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLF006, SLB001, SLD013",1735.1999999999998,27.264,124.41600000000001,121.932,38.76,1739.7000000000003,153.82800000000003,342.81600000000003,2.604,910.3079999999999,425.31600000000003,381.576,127.19999999999999,1992.0,1315.8719999999998,846.78,1620.8400000000001,20.855999999999998,97.752
Red Rice,"Elumas Curry, Seer Fish Curry, Coconut Sambol","Red Rice with Elumas Curry, Seer Fish Curry, Coconut Sambol","Red rice, Goat,  Coconut milk,  Spices, curry leaves, Seer fish,  Chillies, Coconut,  Chili,  Onion","120.0, 90.0, 94.0, 150.0, 60.0, 10.0, 100.0, 25.0, 10.0, 50.0","SLA009, SLH018, SLI006, SLK004, SLK009, SLF025,  SLI005, SLK002, SLI005,  SLK002, SLD060",2137.2000000000003,59.62799999999999,207.06000000000003,117.80399999999999,55.932,1810.872,162.276,679.548,11.928,940.848,1027.2959999999998,533.6520000000002,112.22400000000002,3154.8,55653.708,6496.896,4900.871999999999,10.452,97.74
Red Rice,"Devilled Fish, Green Gram Curry, Kohila Curry","Red Rice with Devilled Fish, Green Gram Curry, Kohila Curry","Red rice, Fish,  Chili,  Curry leaves, salt, Onion, Green gram,  Coconut milk,  Spices, Kohila,  Chillies","120.0, 90.0, 90.0, 150.0, 30.0, 15.0, 0.5, 50.0, 100.0, 25.0, 50.0","SLA009, SLF006, SLI006, SLK004, SLD060, SLC006, SLB004,  SLI005, SLK002",1630.8000000000002,16.284,123.96,110.088,18.996000000000002,47.855999999999995,9.971999999999998,361.5,2.604,135.024,358.74,213.01200000000003,46.068,1764.0,1131.828,778.644,1483.6080000000002,2.064,100.332
Red Rice,"Devilled Chicken, Beef Curry, Jaffna Crab Curry","Red Rice with Devilled Chicken, Beef Curry, Jaffna Crab Curry","Red rice, Chicken,  Chili,  Curry leaves, salt, Onion, Beef,  Coconut milk,  Chillies, Crab","120.0, 90.0, 90.0, 150.0, 30.0, 15.0, 0.5, 50.0, 170.0, 25.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLH016,  SLI005, SLK002, SLF045",2055.6000000000004,83.24400000000001,144.45600000000002,103.452,15.240000000000002,66.624,11.939999999999998,402.516,6.071999999999999,337.26,1005.168,287.04,492.132,2167.2,5757.84,5943.456000000001,2623.272,1.992,94.21199999999999
Red Rice,"Chicken Curry, Polos Curry, Sesame Seed Sambol","Red Rice with Chicken Curry, Polos Curry, Sesame Seed Sambol","Red rice, Chicken,  Coconut milk,  Spices, Jackfruit, curry leaves, Sesame seed,  Chili,  Onion","120.0, 90.0, 100.0, 150.0, 20.0, 20.0, 5.0, 0.25, 50.0","SLA009, SLH006, SLI006, SLK004, SLE024, SLK009, SLI023, SLK002,  SLD060",2620.8,75.06,195.96,146.80800000000002,35.052,1725.8280000000002,156.168,400.428,3.0239999999999996,898.1039999999999,609.9959999999999,365.256,67.524,2064.0,2205.0,2037.384,2446.3559999999998,16.812,97.068
Red Rice,"Mustard Greens Curry, Coriander Sambol, Spicy Crab","Red Rice with Mustard Greens Curry, Coriander Sambol, Spicy Crab","Red rice, Mustard greens,  Coconut milk,  Chillies, Coriander,  Coconut,  pepper, Crab,  Oil,  chillies","120.0, 90.0, 90.0, 150.0, 50.0, 20.0, 120.0, 30.0, 5.0, 70.0","SLA009, SLI025,  SLI005,  SLK002, SLK006, SLI005, SLK018, SLF045, SLJ002, SLK002",2528.4,61.992,224.388,171.924,123.756,272.388,38.69999999999999,298.044,12.456,1727.976,1236.996,859.1400000000001,467.41200000000003,5520.0,54612.228,18586.079999999994,6504.3240000000005,12.408,141.28799999999998
Red Rice,"Kohila Curry, Sweet Corn Curry, Seer Fish Curry","Red Rice with Kohila Curry, Sweet Corn Curry, Seer Fish Curry","Red rice, Kohila,  Coconut milk,  Chillies, Sweet corn, Seer fish","120.0, 90.0, 120.0, 300.0, 50.0, 25.0","SLA009, SLB004,  SLI005, SLK002, SLD037,  SLI005 , SLF025",769.2,43.836,11.46,120.036,19.968,146.43599999999998,44.891999999999996,129.48,1.452,196.404,690.996,197.712,68.62800000000001,2209.2,3837.7199999999993,2526.912,3573.9359999999997,2.076,103.956
Red Rice,"Prawn Curry, Radish Sambol, Pineapple Pickle","Red Rice with Prawn Curry, Radish Sambol, Pineapple Pickle","Red rice, Prawn,  Coconut milk,  Chillies, Radish,  Coconut,  pepper, Pineapple,  salt","120.0, 90.0, 90.0, 150.0, 50.0, 20.0, 125.0, 30.0, 50.0","SLA009, SLF043,  SLI005, SLK002, SLB007, SLI005, SLK018, SLE041,  SLK018",1218.0,53.28,83.616,172.572,74.724,242.592,165.96,286.788,12.179999999999998,714.6719999999999,969.2160000000001,455.436,314.01599999999996,4178.400000000001,53514.263999999996,5837.34,3976.5840000000003,20.880000000000003,135.564
Red Rice,"Green Pea Curry, Fish Patties, Fish Cutlets","Red Rice with Green Pea Curry, Fish Patties, Fish Cutlets","Red rice, Green pea,  Coconut milk,  Chillies, Fish,  Flour,  Oil,  Potatoes","120.0, 90.0, 90.0, 180.0, 80.0, 20.0, 80.0, 30.0","SLA009, SLC007,  SLI005, SLK002, SLF036,  SLF034,  SLJ002, SLF034,  SLB006,  SLK002",1074.0,86.46,9.972,155.29200000000003,29.64,111.708,10.56,47.976,3.0,208.52400000000003,1215.396,325.82399999999996,150.528,2720.4,3682.7999999999997,1959.3960000000002,3064.7999999999997,2.1719999999999997,146.868
Red Rice,"Prawn Curry, Tapioca Chips, Coriander Sambol","Red Rice with Prawn Curry, Tapioca Chips, Coriander Sambol","Red rice, Prawn,  Coconut milk,  Chillies, Tapioca,  Oil,  Salt,  chillies, Coriander,  Coconut,  pepper","120.0, 90.0, 90.0, 150.0, 50.0, 20.0, 100.0, 40.0, 10.0, 10.0, 60.0","SLA009, SLF043,  SLI005, SLK002, SLB011,  SLJ002,  SLK002, SLK006, SLI005, SLK018",1533.6,65.436,104.14800000000001,187.38,129.45600000000002,263.88,40.403999999999996,300.372,13.5,1555.884,1334.076,886.4280000000001,339.912,5748.0,54604.188,18600.66,6569.544,15.036,159.576
Red Rice,"Banana Blossom Curry, Snake Gourd Curry, Fish Cutlets","Red Rice with Banana Blossom Curry, Snake Gourd Curry, Fish Cutlets","Red rice, Banana blossom,  Coconut milk,  Spices, Snake gourd, Fish,  Potatoes,  Chillies","120.0, 90.0, 100.0, 160.0, 20.0, 25.0, 10.0, 30.0","SLA009, SLE010, SLI006, SLK004, SLD077, SLF034,  SLB006,  SLK002",1657.2,32.891999999999996,126.89999999999999,94.584,6.540000000000001,23.471999999999998,0.876,18.024,2.208,90.26400000000001,524.4359999999999,101.148,110.964,710.4000000000001,2879.2799999999997,1727.76,1487.7359999999999,0.756,91.476
Red Rice,"Cauliflower Pickle, Batu Moju, Ginger Chicken","Red Rice with Cauliflower Pickle, Batu Moju, Ginger Chicken","Red rice, Cauliflower,  Oil,  Garlic, Eggplant,  garlic, Chicken,  Ginger,  Chillies","120.0, 90.0, 90.0, 300.0, 100.0, 40.0, 70.0, 15.0, 10.0","SLA009, SLD031, SLJ002, SLK011, SLD019, SLH006, SLK012, SLK002",2053.2000000000003,55.955999999999996,136.63200000000003,144.63600000000002,30.276,99.84,14.904,139.764,1.26,140.12400000000002,790.0440000000001,251.172,113.568,2614.8,2423.46,2085.1079999999997,2708.88,10.86,118.27199999999999
Red Rice,"Chicken Curry, Okra Curry, Tender Jackfruit Fry","Red Rice with Chicken Curry, Okra Curry, Tender Jackfruit Fry","Red rice, Chicken,  Coconut milk,  Spices, Okra,  Chillies, Jackfruit,  Oil","120.0, 90.0, 100.0, 120.0, 20.0, 100.0, 25.0, 10.0","SLA009, SLH006, SLI006, SLK004, SLD053,  SLI005, SLK002, SLD049, SLJ002",2918.4,45.912,255.18,107.68799999999999,22.596000000000004,68.94,22.043999999999997,120.57600000000001,1.356,203.54400000000004,626.4599999999999,204.11999999999998,55.72800000000001,1734.0,2099.928,1991.844,2009.4479999999999,4.548,93.996
Red Rice,"Fish Curry, Dry Fish Curry, Devilled Beef","Red Rice with Fish Curry, Dry Fish Curry, Devilled Beef","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Dry fish,  Chillies, Beef,  Oil,  chillies","120.0, 90.0, 94.0, 150.0, 60.0, 6.0, 100.0, 25.0, 10.0, 80.0","SLA009, SLF006, SLB001, SLI006, SLK004, SLF020,  SLI005,  SLK002, SLH016, SLJ002, SLK002",2995.2000000000003,67.00800000000001,255.44400000000002,105.42,13.056000000000001,68.68799999999999,5.34,46.14,3.18,582.084,735.2760000000001,209.832,256.8,1796.3999999999999,6357.8640000000005,5363.052000000001,2314.404,6.612,94.872
Red Rice,"Devilled Fish, Drumstick Curry, Vegetable Balls","Red Rice with Devilled Fish, Drumstick Curry, Vegetable Balls","Red rice, Fish,  Chili,  Curry leaves, salt, Onion, Drumstick,  Coconut milk,  Spices, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper","120.0, 90.0, 90.0, 150.0, 30.0, 15.0, 0.5, 40.0, 100.0, 20.0, 5.0, 30.0, 50.0, 10.0","SLA009, SLF006, SLI006, SLK004, SLD060, SLD041, SLB002,  SLD055,  SLD049,  SLB006,  SLK018",1623.6000000000001,16.776,123.54,108.168,23.964,1491.756,8.616,779.964,2.9160000000000004,107.832,365.412,176.232,111.39599999999999,1340.4,1019.184,793.3199999999999,1250.3400000000001,6.912000000000001,94.70399999999998
Red Rice,"Chicken Curry, Bitter Leaf Curry, Prawn Curry","Red Rice with Chicken Curry, Bitter Leaf Curry, Prawn Curry","Red rice, Chicken,  Coconut milk,  Spices, Bitter leaves,  Chillies, Prawn","120.0, 90.0, 110.0, 120.0, 20.0, 150.0, 25.0","SLA009, SLH006, SLI006, SLK004, SLD013, SLI005, SLK002, SLF043,  SLI005",2184.0,69.20400000000001,211.32000000000002,113.16,32.316,121.63199999999998,11.28,80.71199999999999,10.692,164.448,1035.8999999999999,301.14000000000004,303.552,2349.6,53808.096,6425.352000000001,3071.0519999999997,9.18,93.89999999999999
Red Rice,"Elumas Curry, Tapioca Chips, Cucumber Sambol","Red Rice with Elumas Curry, Tapioca Chips, Cucumber Sambol","Red rice, Goat,  Coconut milk,  Spices, curry leaves, Tapioca,  Oil,  Salt,  chillies, Cucumber,  Coconut,  pepper","120.0, 90.0, 90.0, 150.0, 60.0, 10.0, 4.0, 100.0, 40.0, 10.0, 10.0, 60.0","SLA009, SLH018, SLI006, SLK004, SLK009, SLB011,  SLJ002,  SLK002, SLD038, SLI005,  SLK018",2011.1999999999998,30.024,200.136,132.168,52.92,1667.496,152.04000000000002,337.63200000000006,8.952,912.732,641.8199999999999,405.684,66.19200000000001,2348.4,52864.344000000005,5175.492,2759.136,11.484,113.1
Red Rice,"Brinjal Moju, Jaffna Crab Curry, Maalu Badun","Red Rice with Brinjal Moju, Jaffna Crab Curry, Maalu Badun","Red rice, Eggplant,  Vinegar,  Spices, Crab,  Coconut milk,  Chillies, Fish,  Oil","120.0, 90.0, 90.0, 90.0, 80.0, 60.0, 100.0, 25.0, 10.0","SLA009, SLD019,  SLI017,  SLK004, SLF045,  SLI005, SLK002, SLF035, SLJ002",1789.1999999999998,56.292,126.216,104.82000000000001,13.608,103.368,12.299999999999999,63.480000000000004,3.9719999999999995,305.7,871.968,203.256,438.528,1670.4,1932.18,1210.62,2352.324,2.796,94.23599999999999
Red Rice,"Carrot Sambol, Dhal Vade, Mango Chutney","Red Rice with Carrot Sambol, Dhal Vade, Mango Chutney","Red rice, Carrot,  Coconut,  pepper, Lentils,  chillie,  Oil, Mango,  Vinegar,  sugar","120.0, 90.0, 90.0, 150.0, 20.0, 10.0, 100.0, 15.0, 30.0, 40.0","SLA009, SLB002,  SLI005,  SLK018, SLC009, SLK002, SLJ002, SLE030, SLI017, SLI011",2522.4,42.51599999999999,125.604,298.356,29.316000000000003,1742.6639999999998,8.303999999999998,57.768,0.8640000000000001,128.892,730.632,194.172,81.468,2107.2,1348.6680000000001,1092.156,2174.7239999999997,137.1,147.08399999999997
Red Rice,"Brinjal Moju, Dry Fish Curry, Tender Jackfruit Fry","Red Rice with Brinjal Moju, Dry Fish Curry, Tender Jackfruit Fry","Red rice, Eggplant,  Vinegar,  Spices, Dry fish,  Coconut milk,  Chillies, Jackfruit,  Oil","120.0, 90.0, 90.0, 90.0, 80.0, 60.0, 100.0, 25.0, 10.0","SLA009, SLD019,  SLI017,  SLK004, SLF020,  SLI005,  SLK002, SLD049, SLJ002",1704.0,38.124,126.19200000000001,102.456,17.484,46.092,9.516,48.263999999999996,2.4600000000000004,595.2,421.716,142.332,114.18,1264.8,2542.704,1424.22,1416.3239999999998,4.08,91.97999999999999
Red Rice,"Fish Curry, Seer Fish Curry, Garlic curry","Red Rice with Fish Curry, Seer Fish Curry, Garlic curry","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Seer fish,  Chillies, Garlic,  chillies,  curry leaves ","120.0, 90.0, 104.0, 150.0, 60.0, 6.0, 100.0, 25.0, 50.0, 20.0","SLA009, SLF006, SLB001, SLI006, SLK004, SLF025,  SLI005, SLK002, SLK011, SLI005, SLK009",2288.4,67.872,207.096,145.872,60.384,1812.6960000000001,159.756,362.67600000000004,9.984,940.524,1158.936,514.452,188.16000000000003,3530.4,55618.38,6532.523999999999,4939.835999999999,20.951999999999998,117.22800000000001
Red Rice,"Sweet Corn Curry, Green Banana Curry, Carrot Sambol","Red Rice with Sweet Corn Curry, Green Banana Curry, Carrot Sambol","Red rice, Sweet corn,  Coconut milk,  Chillies, Green banana, Carrot,  Coconut,  pepper","120.0, 90.0, 110.0, 250.0, 50.0, 25.0, 10.0, 50.0","SLA009, SLD037,  SLI005 , SLK002, SLE005,  SLI005, SLB002,  SLK018",740.4000000000001,18.684,6.9,147.49200000000002,24.204,1545.708,44.00399999999999,149.628,1.752,166.236,380.952,157.74,73.056,1794.0,1647.3,1306.992,2684.4000000000005,29.268,101.892
Red Rice,"Cauliflower Pickle, Sprats Fry, Tropical Salad","Red Rice with Cauliflower Pickle, Sprats Fry, Tropical Salad","Red rice, Cauliflower,  Oil,  Garlic, Dried fish,  Chillies, Mango,  Apple,  Carrot,  Pineapple,  Cucumber","120.0, 90.0, 130.0, 300.0, 100.0, 80.0, 20.0, 10.0, 30.0, 20.0, 30.0","SLA009, SLD031, SLJ002, SLK011, SLF019, SLK002, SLD058, SLE001, SLB002, SLE041, SLD038",2073.6000000000004,47.111999999999995,129.39600000000004,173.184,39.012,1573.884,151.608,127.30799999999999,1.848,206.48399999999998,792.2640000000002,243.06,251.832,2913.5999999999995,2989.956,1772.376,3355.7760000000003,36.948,120.85199999999999
Red Rice,"Bitter Leaf Curry, Polos Mallum, Shrimp Cutlets","Red Rice with Bitter Leaf Curry, Polos Mallum, Shrimp Cutlets","Red rice, Bitter leaves,  Coconut milk,  Chillies, Jackfruit,  Coconut,  oil, Shrimp,  Potatoes,  flour","120.0, 90.0, 90.0, 150.0, 50.0, 20.0, 100.0, 30.0, 5.0, 30.0","SLA009, SLD013, SLI005, SLK002, SLE024, SLJ002, SLI015, SLB006, SLA018",2611.2,70.884,200.90400000000002,237.75599999999997,42.19200000000001,177.456,15.815999999999999,53.016,6.972,262.992,1107.936,338.48400000000004,50.711999999999996,3136.8,52943.808,5284.919999999999,3163.884,32.076,193.548
Red Rice,"Vegetable Cutlets, Kochchi Sambol, Beetroot curry","Red Rice with Vegetable Cutlets, Kochchi Sambol, Beetroot curry","Red rice, Carrot,  Potatoes,  Chillies, Green chili,  Coconut, Beetroot,  Coconut milk,  chillies, curry leaves","120.0, 90.0, 90.0, 90.0, 80.0, 20.0, 10.0, 30.0, 70.0, 30.0","SLA009, SLB002,  SLB006,  SLK002, SLK002, SLI005, SLB001, SLK009",934.8000000000001,34.044,81.25200000000001,125.82,59.016,3202.416,156.756,381.432,9.384,944.304,714.492,455.53200000000004,195.73199999999997,2810.4,52894.572,5238.168,3506.5560000000005,18.948,99.864
Red Rice,"Kohila Curry, Egg Curry, Jackfruit Mallum","Red Rice with Kohila Curry, Egg Curry, Jackfruit Mallum","Red rice, Kohila,  Coconut milk,  Chillies, Egg, Jackfruit,  Coconut","120.0, 90.0, 110.0, 250.0, 50.0, 25.0, 10.0","SLA009, SLB004,  SLI005, SLK002, SLH001, SLD049, SLI005",1058.4,40.956,95.48400000000001,120.71999999999998,40.392,297.456,18.744,144.50400000000002,9.42,238.524,835.644,264.12,238.60800000000003,2652.0,57155.976,11272.236,4638.335999999999,11.687999999999999,99.06
Red Rice,"Kohila Curry, Fish Cutlets, Tapioca Chips","Red Rice with Kohila Curry, Fish Cutlets, Tapioca Chips","Red rice, Kohila,  Coconut milk,  Chillies, Fish,  Potatoes, Tapioca,  Oil,  Salt,  chillies","120.0, 90.0, 90.0, 210.0, 50.0, 20.0, 50.0, 10.0, 50.0, 20.0","SLA009, SLB004,  SLI005, SLK002, SLF034,  SLB006,  SLK002, SLB011,  SLJ002",736.8000000000001,36.432,7.931999999999999,127.13999999999999,18.36,65.16,5.303999999999999,39.78,2.7,168.564,625.2479999999999,188.61599999999999,141.012,2043.6,3024.708,1763.568,2074.68,4.116,117.3
